cd_sistema,cd_central,cd_cooperativa,ano,mes,nota_sobras_ou_perdas_sobre_recursos_totais,nota_inadimplencia,nota_liquidez_na_central,nota_adto_depositante,nota_custo_fixo_sobre_total_recursos,nota_tarifas_sobre_custo_fixo,nota_honorarios_e_cedula_sobre_custo_fixo,nota_folha_encargos_sobre_total_recursos,nota_receita_financeira_sobre_total_recursos,nota_retorno_carteira_de_credito,nota_despesas_financeiras_sobre_recursos_captados,nota_despesas_captacao_sobre_dep_prazo,nota_resultado_PCLD_sobre_despesas_totais_mes,nota_resultado_PCLD_sobre_total_recursos,nota_liquidez_geral,nota_participacao_capital_proprio,nota_rentabilidade_sobras_sobre_receitas_brutas,nota_rentabilidade_sobre_capital_proprio,nota_evolucao_quadro_social,nota_limite_exposicao_por_cliente,nota_concentacao_carteira_credito,nota_enquadramento_PRE,nota_concentracao_depositos,nota_imobilizacao_capital_proprio,nota_evolucao_patrimonial,alerta_sobras_ou_perdas_sobre_recursos_totais,alerta_inadimplencia,alerta_liquidez_na_central,alerta_adto_depositante,alerta_custo_fixo_sobre_total_recursos,alerta_tarifas_sobre_custo_fixo,alerta_honorarios_e_cedula_sobre_custo_fixo,alerta_folha_encargos_sobre_total_recursos,alerta_receita_financeira_sobre_total_recursos,alerta_retorno_carteira_de_credito,alerta_despesas_financeiras_sobre_recursos_captados,alerta_despesas_captacao_sobre_dep_prazo,alerta_resultado_PCLD_sobre_despesas_totais_mes,alerta_resultado_PCLD_sobre_total_recursos,alerta_liquidez_geral,alerta_participacao_capital_proprio,alerta_rentabilidade_sobras_sobre_receitas_brutas,alerta_rentabilidade_sobre_capital_proprio,alerta_evolucao_quadro_social,alerta_limite_exposicao_por_cliente,alerta_concentacao_carteira_credito,alerta_enquadramento_PRE,alerta_concentracao_depositos,alerta_imobilizacao_capital_proprio,alerta_evolucao_patrimonial,total,nu_justificativa,nu_plano,tx_justificativa,tx_plano,st_justificativa,st_plano
1,7,19,2015,11,2,6,4,0,3,0,2,4,3,3,1,3,4,4,2,1,3,4,1,3,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,65,29,9,,,0,0
1,7,1,2015,12,4,2,4,1,2,4,3,3,4,4,4,1,1,3,2,2,3,4,1,3,4,4,3,2,4,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,72,16,9,,,0,0
1,7,3,2015,12,3,6,4,0,4,0,4,4,3,2,4,1,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,84,0,9,,,0,0
1,7,4,2015,12,2,4,3,2,3,2,2,4,4,3,4,2,3,4,3,2,4,4,1,4,4,4,3,2,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,77,0,9,,,0,0
1,7,5,2015,12,6,6,4,0,3,0,4,4,4,3,4,1,2,4,6,4,3,2,1,4,4,6,2,4,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,6,2015,12,1,3,3,3,1,3,2,2,4,4,4,2,4,4,2,3,1,2,2,3,4,4,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,64,54,9,,,0,0
1,7,8,2015,12,2,3,4,3,2,3,4,2,4,4,4,2,1,2,4,3,1,1,4,4,4,4,3,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,71,4,9,,,0,0
1,7,9,2015,12,3,1,4,2,2,4,4,3,4,1,4,1,1,1,1,2,4,4,4,2,4,4,3,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,65,2,9,,,0,0
1,7,10,2015,12,4,2,4,3,1,3,2,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,2,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,82,0,9,,,0,0
1,7,13,2015,12,1,4,2,3,3,2,4,4,4,3,1,1,4,4,1,2,3,4,2,3,4,4,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,67,41,9,,,0,0
1,7,15,2015,12,3,3,4,0,4,0,3,4,4,3,4,1,2,4,5,3,2,2,1,4,4,6,1,3,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,74,2,9,,,0,0
1,7,16,2015,12,4,1,4,3,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4,3,3,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,79,0,9,,,0,0
1,7,18,2015,12,4,1,4,1,2,4,3,4,4,4,4,1,3,4,2,2,1,1,4,1,2,4,1,2,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,67,2,9,,,0,0
1,7,19,2015,12,2,6,4,0,3,0,2,4,4,4,1,3,4,4,2,1,4,4,1,3,4,6,1,1,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,70,30,9,,,0,0
1,7,1,2016,3,1,1,4,2,2,4,4,3,4,3,2,1,1,1,1,2,1,1,4,3,4,4,2,2,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,58,19,9,,,0,0
1,7,3,2016,3,3,6,4,0,4,0,4,4,2,1,4,2,1,2,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,81,0,9,,,0,0
1,7,4,2016,3,2,4,3,2,3,2,4,4,2,4,4,2,3,4,2,2,3,4,4,4,4,4,3,2,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,79,0,9,,,0,0
1,7,5,2016,3,6,6,4,0,3,0,3,4,3,2,4,1,1,3,6,4,3,2,1,4,4,6,2,3,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,79,0,9,,,0,0
1,7,6,2016,3,1,4,4,3,2,3,3,2,3,4,4,4,4,4,1,2,3,4,3,2,4,4,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,75,0,9,,,0,0
1,7,8,2016,3,2,3,3,3,2,3,3,2,4,4,4,3,2,3,3,3,1,1,4,4,4,4,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,71,1,9,,,0,0
1,7,9,2016,3,1,1,4,2,2,4,4,3,1,4,4,1,1,1,1,1,1,1,4,2,4,4,3,1,4,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,59,1,9,,,0,0
1,7,10,2016,3,2,2,2,1,1,3,3,4,4,2,4,1,1,1,3,4,1,1,1,4,4,4,2,1,4,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,60,3,9,,,0,0
1,7,13,2016,3,1,4,2,3,3,2,4,4,2,1,1,1,1,1,1,2,1,1,3,2,4,4,2,1,4,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,55,44,9,,,0,0
1,7,15,2016,3,3,3,4,0,4,0,3,4,1,4,4,2,4,4,5,3,3,4,4,4,4,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,81,0,9,,,0,0
1,7,16,2016,3,1,1,4,3,4,4,4,4,1,4,3,1,2,2,1,1,1,3,4,3,3,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,61,3,9,,,0,0
1,7,18,2016,3,4,1,4,1,2,4,4,3,4,4,4,1,1,2,2,2,4,4,4,2,2,4,2,2,4,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,71,5,9,,,0,0
1,7,19,2016,3,2,6,4,0,3,0,2,4,3,4,1,3,4,4,2,2,1,1,1,3,4,6,1,1,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,64,33,9,,,0,0
1,7,1,2016,2,1,2,4,2,2,4,3,3,2,1,4,4,1,1,1,2,2,4,3,3,4,4,1,2,4,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,64,18,9,,,0,0
1,7,3,2016,2,3,6,4,0,4,0,4,4,1,1,4,4,1,3,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,83,0,9,,,0,0
1,7,4,2016,2,3,4,2,2,3,2,4,3,2,2,4,4,1,4,3,2,4,4,3,4,4,4,3,2,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,74,2,9,,,0,0
1,7,5,2016,2,6,5,4,0,3,0,2,4,2,1,4,4,1,1,6,4,4,4,1,4,4,6,2,4,3,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,79,0,9,,,0,0
1,7,6,2016,2,3,3,4,3,2,3,1,2,3,4,4,4,3,4,2,2,4,4,1,2,4,4,1,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,72,56,9,,,0,0
1,7,8,2016,2,4,2,4,3,2,3,1,2,4,4,4,4,2,4,3,3,3,4,3,4,4,4,3,2,4,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,80,0,9,,,0,0
1,7,9,2016,2,4,1,4,2,2,4,3,3,1,4,4,4,4,4,1,2,4,4,2,2,4,4,3,1,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,75,0,9,,,0,0
1,7,10,2016,2,2,1,3,1,1,3,1,2,4,2,4,4,1,1,4,4,2,3,1,4,4,4,2,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,60,2,9,,,0,0
1,7,13,2016,2,4,4,2,3,3,1,1,3,2,3,3,4,4,4,1,2,4,4,2,2,4,4,2,1,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,71,43,9,,,0,0
1,7,15,2016,2,5,3,4,0,3,0,1,4,1,4,4,4,4,4,5,3,4,4,2,4,4,6,1,3,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,0,9,,,0,0
1,7,16,2016,2,2,1,4,3,4,4,4,4,1,1,4,4,1,1,1,1,3,4,4,3,3,4,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,67,2,9,,,0,0
1,7,18,2016,2,4,1,4,1,1,4,2,2,4,4,4,4,2,2,2,2,4,4,4,2,2,4,2,2,4,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,71,4,9,,,0,0
1,7,19,2016,2,6,6,4,0,3,0,1,4,3,3,1,3,4,4,2,2,4,4,1,3,4,6,1,1,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,74,32,9,,,0,0
1,7,1,2016,1,1,2,4,2,2,4,4,2,3,2,4,1,1,1,2,2,1,1,2,3,4,4,2,1,4,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,59,17,9,,,0,0
1,7,3,2016,1,3,6,4,0,4,0,4,4,1,1,4,2,1,4,5,2,3,4,1,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,79,0,9,,,0,0
1,7,4,2016,1,1,4,2,2,3,2,4,3,2,3,4,3,3,4,3,2,3,3,4,4,4,4,3,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73,1,9,,,0,0
1,7,5,2016,1,6,6,4,0,3,0,4,4,3,2,4,3,1,3,6,4,3,2,1,4,4,6,2,4,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,82,0,9,,,0,0
1,7,6,2016,1,2,3,4,3,1,3,2,1,4,4,4,4,4,4,2,2,3,4,1,3,4,4,2,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,73,55,9,,,0,0
1,7,8,2016,1,3,3,4,3,2,3,3,2,4,4,4,1,2,4,3,3,3,3,2,4,4,4,3,2,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,77,0,9,,,0,0
1,7,9,2016,1,2,1,4,2,3,3,4,3,2,2,4,4,2,4,1,2,3,4,4,2,4,4,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,69,3,9,,,0,0
1,7,10,2016,1,1,2,4,2,2,3,2,3,4,2,4,4,1,1,4,4,1,1,3,3,4,4,3,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,66,1,9,,,0,0
1,7,13,2016,1,1,4,2,3,3,1,4,4,2,2,4,3,2,4,1,2,1,1,2,2,4,4,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,60,42,9,,,0,0
1,7,15,2016,1,2,3,4,0,3,0,3,4,1,3,4,4,2,4,5,3,2,2,1,4,4,6,1,3,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,69,3,9,,,0,0
1,7,16,2016,1,1,1,4,3,4,4,4,4,1,1,4,4,1,2,1,1,1,1,4,3,3,4,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,62,1,9,,,0,0
1,7,18,2016,1,3,1,4,1,2,4,4,3,4,4,4,4,1,2,3,2,4,4,4,2,2,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,71,3,9,,,0,0
1,7,19,2016,1,2,6,4,0,3,0,2,4,3,3,2,4,4,4,2,1,1,2,1,3,4,6,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,63,31,9,,,0,0
1,7,1,2016,4,1,2,3,2,1,4,4,2,3,4,4,1,1,2,2,2,1,1,4,3,4,4,2,2,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,60,20,9,,,0,0
1,7,3,2016,4,3,6,4,0,4,0,4,4,2,2,4,3,1,3,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,84,0,9,,,0,0
1,7,4,2016,4,1,4,3,2,3,2,4,4,2,3,4,3,2,3,2,2,1,2,4,4,4,4,3,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,69,1,9,,,0,0
1,7,5,2016,4,6,6,4,0,3,0,4,4,3,4,4,4,4,4,6,4,4,4,1,4,4,6,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,89,0,9,,,0,0
1,7,6,2016,4,1,4,4,3,2,3,3,2,3,4,4,4,2,3,1,2,1,2,4,2,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,65,1,9,,,0,0
1,7,8,2016,4,4,3,3,3,2,3,4,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,9,,,0,0
1,7,9,2016,4,3,1,4,3,3,4,4,3,1,4,4,4,4,4,1,1,4,4,4,3,4,4,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,79,0,9,,,0,0
1,7,10,2016,4,4,2,3,1,1,3,1,3,4,4,4,2,1,1,3,4,4,4,1,3,4,4,2,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,65,4,9,,,0,0
1,7,13,2016,4,1,4,2,3,3,2,4,4,2,1,2,4,1,2,1,2,1,1,4,2,4,4,2,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,58,45,9,,,0,0
1,7,15,2016,4,3,5,4,0,3,0,3,4,1,4,4,4,2,3,5,3,3,4,4,4,4,6,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,77,0,9,,,0,0
1,7,16,2016,4,1,1,4,3,4,4,4,4,1,1,4,4,1,1,1,1,1,1,4,3,2,4,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,60,4,9,,,0,0
1,7,18,2016,4,4,1,4,1,2,4,4,3,4,4,4,4,4,4,3,2,4,4,4,3,2,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,78,0,9,,,0,0
1,7,19,2016,4,2,6,4,0,2,0,2,4,3,4,1,3,4,4,2,2,1,1,1,3,4,6,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,61,34,9,,,0,0
1,7,1,2016,5,1,2,4,2,1,4,3,2,4,4,4,1,1,1,2,2,1,1,2,3,4,4,3,2,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,59,21,9,,,0,0
1,7,3,2016,5,2,6,4,0,4,0,4,4,2,1,4,2,1,2,5,2,3,4,4,4,4,6,4,4,4,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,79,0,9,,,0,0
1,7,4,2016,5,2,4,2,3,3,2,4,4,3,4,4,3,4,4,2,2,3,4,1,4,4,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,76,0,9,,,0,0
1,7,5,2016,5,6,6,4,0,3,0,3,4,3,3,4,2,2,4,6,4,3,4,1,4,4,6,2,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,6,2016,5,1,4,4,3,2,3,3,2,3,4,4,3,1,2,1,2,1,2,4,3,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,63,2,9,,,0,0
1,7,8,2016,5,2,3,3,2,2,3,4,2,4,4,4,3,3,4,3,3,1,2,3,4,4,4,3,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,76,0,9,,,0,0
1,7,9,2016,5,1,1,4,3,2,3,4,3,1,4,4,1,1,1,1,1,1,1,4,3,4,4,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,57,1,9,,,0,0
1,7,10,2016,5,4,2,2,1,1,3,3,3,4,4,4,4,4,4,3,4,4,4,1,3,4,4,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,74,5,9,,,0,0
1,7,13,2016,5,1,4,2,3,3,2,4,4,2,1,2,2,1,1,1,2,1,1,1,2,4,4,2,1,4,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,55,46,9,,,0,0
1,7,15,2016,5,3,5,4,0,4,0,3,4,1,4,4,3,4,4,5,2,3,4,1,4,4,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,79,0,9,,,0,0
1,7,16,2016,5,2,1,4,3,4,4,4,4,1,4,4,1,4,4,1,1,1,2,4,3,3,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,66,5,9,,,0,0
1,7,18,2016,5,4,1,4,1,2,4,4,3,4,4,4,4,2,3,2,2,4,4,2,2,2,4,2,2,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,74,1,9,,,0,0
1,7,19,2016,5,2,6,4,0,2,0,2,4,3,4,1,3,4,4,2,2,1,2,1,3,4,6,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,62,35,9,,,0,0
1,7,1,2016,6,1,2,4,2,1,4,4,2,4,4,3,1,1,1,1,2,1,1,3,3,2,4,1,2,4,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,58,22,9,,,0,0
1,7,3,2016,6,2,6,4,0,4,0,4,4,1,2,4,3,1,3,5,2,3,4,4,4,4,6,4,4,4,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81,0,9,,,0,0
1,7,4,2016,6,1,4,3,2,3,2,4,4,3,3,4,2,2,4,2,2,2,4,1,4,4,4,1,2,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,70,1,9,,,0,0
1,7,5,2016,6,6,6,4,0,3,0,4,4,3,3,4,1,1,3,6,4,3,3,1,4,4,6,1,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,80,0,9,,,0,0
1,7,6,2016,6,1,3,4,3,2,3,2,2,3,4,3,1,2,3,1,2,1,2,4,3,1,4,1,1,4,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,60,3,9,,,0,0
1,7,8,2016,6,3,3,3,3,2,3,4,2,4,4,4,3,2,4,3,3,2,3,4,4,3,4,1,2,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,77,0,9,,,0,0
1,7,9,2016,6,1,1,4,3,2,4,4,3,1,4,4,1,1,1,1,2,1,1,4,3,1,4,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,54,2,9,,,0,0
1,7,10,2016,6,2,1,4,1,1,3,3,4,4,1,4,3,1,1,3,4,1,1,4,3,1,4,1,1,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,60,6,9,,,0,0
1,7,13,2016,6,1,4,2,3,3,2,4,4,2,2,1,1,2,4,1,2,1,1,1,3,2,4,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,53,47,9,,,0,0
1,7,15,2016,6,3,3,4,0,3,0,3,4,1,4,4,3,4,4,5,2,3,3,1,4,2,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,74,1,9,,,0,0
1,7,16,2016,6,2,1,4,3,4,4,4,4,1,4,4,2,2,1,1,1,3,4,4,3,1,4,1,1,4,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,67,6,9,,,0,0
1,7,18,2016,6,4,2,4,1,2,4,4,3,4,4,4,3,3,4,2,2,4,4,4,2,1,4,1,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,76,0,9,,,0,0
1,7,19,2016,6,2,6,4,0,3,0,2,4,3,4,1,3,4,4,2,2,2,3,2,3,3,6,1,1,4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,68,36,9,,,0,0
1,7,1,2016,7,1,2,4,2,1,4,4,2,4,1,3,1,1,1,1,2,1,1,2,3,4,4,2,2,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,54,23,9,,,0,0
1,7,3,2016,7,3,6,4,0,4,0,4,4,2,1,4,1,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,82,0,9,,,0,0
1,7,4,2016,7,2,4,2,3,3,2,4,4,3,4,4,2,3,4,2,2,3,4,2,4,4,4,3,2,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,78,0,9,,,0,0
1,7,5,2016,7,6,6,4,0,3,0,3,4,3,3,4,1,2,4,6,4,3,3,1,4,4,6,2,3,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,83,0,9,,,0,0
1,7,6,2016,7,1,3,4,3,2,2,3,2,3,4,4,3,4,4,1,2,2,3,3,3,4,4,1,1,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,70,4,9,,,0,0
1,7,8,2016,7,2,4,4,3,2,3,4,2,4,4,4,3,2,3,3,3,1,2,4,4,4,4,3,2,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,78,0,9,,,0,0
1,7,9,2016,7,2,1,4,3,2,3,4,2,2,1,4,1,4,3,1,2,3,4,4,3,3,4,3,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,65,3,9,,,0,0
1,7,10,2016,7,4,2,4,1,2,2,4,3,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,83,0,9,,,0,0
1,7,13,2016,7,1,4,2,3,3,1,4,4,2,1,2,1,1,1,1,1,1,1,1,2,4,4,1,1,4,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,51,48,9,,,0,0
1,7,15,2016,7,3,3,4,0,4,0,3,4,1,4,4,4,3,4,5,2,2,3,2,4,4,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,77,0,9,,,0,0
1,7,16,2016,7,1,1,4,3,4,4,4,4,1,1,4,3,1,1,1,1,1,1,4,3,3,4,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,57,7,9,,,0,0
1,7,18,2016,7,4,1,4,1,2,4,4,2,4,4,4,2,4,4,3,2,4,4,4,2,2,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,74,1,9,,,0,0
1,7,19,2016,7,5,6,4,0,3,0,2,4,3,4,1,3,4,4,2,2,3,4,2,3,4,6,1,1,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,74,37,9,,,0,0
